Date,BT,BT%,Dollar,Dollar%,GPUvendor,Btben,Oilprice
2015-07-11,46.49K,2.94%,80.08k,0.38%,"79,082K",0,117.69
2015-07-10,117.17K,5.38%,79.78k,0.38%,"51,998K",0,117.98
2015-07-09,48.39K,0.19%,79.48k,0.84%,"49,016K",0,117.45
2015-07-08,45.29K,0.91%,78.82k,-0.23%,"57,773K",0,116.23
2015-07-07,41.61K,-1.07%,79k,-0.24%,"50,312K",0,116.43
2015-07-06,90.58K,-0.39%,79.19k,0.08%,"57,800K",0,115.25
2015-07-05,48.45K,3.68%,79.13k,0.10%,"53,526K",0,115.91
2015-07-04,32.95K,2.02%,79.05k,0.09%,"62,843K",0,115.22
2015-07-03,36.58K,0.20%,78.98k,-0.45%,"99,031K",0,114.53
2015-07-02,45.01K,-1.06%,79.34k,-0.50%,"55,757K",0,113.85
2015-07-01,66.94K,-2.46%,79.74k,0.10%,"59,092K",0,113.25
2015-06-30,116.53K,2.78%,79.66k,0.09%,"61,178K",0,111.7
2015-06-29,92.64K,3.25%,79.59k,-0.25%,"70,245K",0,109.9
2015-06-28,39.89K,-0.74%,79.79k,0.00%,"85,483K",0,109.67
2015-06-27,54.70K,3.20%,79.79k,-0.45%,"61,206K",0,109.14
2015-06-26,37.62K,0.16%,80.15k,-0.51%,"81,608K",0,109.59
2015-06-25,40.36K,0.83%,80.56k,0.46%,"53,438K",0,109.75
2015-06-24,47.11K,-1.31%,80.19k,0.38%,"80,698K",0,109.14
2015-06-23,38.43K,-1.50%,79.89k,-0.19%,"77,319K",0,108.78
2015-06-22,47.59K,1.38%,80.04k,1.14%,"85,671K",0,108.29
2015-06-21,25.15K,-0.36%,79.14k,-0.72%,"136,155K",0,-
2015-06-20,51.28K,0.35%,79.71k,-0.20%,"94,990K",0,-
2015-06-19,84.70K,-1.73%,79.87k,0.72%,"67,778K",0,109.5
2015-06-18,78.14K,0.43%,79.3k,-0.13%,"86,642K",0,109.47
2015-06-17,121.62K,-0.98%,79.4k,0.77%,"123,653K",0,109.61
2015-06-16,122.47K,5.41%,78.79k,0.06%,"78,139K",0,110.29
2015-06-15,63.47K,1.39%,78.74k,0.60%,"97,212K",0,109.46
2015-06-14,32.90K,0.55%,78.27k,-0.38%,"101,144K",0,109.84
2015-06-13,38.01K,0.88%,78.57k,0.28%,"131,463K",0,110.69
2015-06-12,40.75K,0.25%,78.35k,-0.60%,"71,525K",0,110.95
2015-06-11,38.00K,0.48%,78.82k,-0.49%,"79,244K",0,110.39
2015-06-10,41.64K,-0.34%,79.21k,0.22%,"96,820K",0,110.5
2015-06-09,54.84K,0.43%,79.04k,-0.37%,"139,159K",0,109.92
2015-06-08,74.15K,2.28%,79.33k,0.00%,"75,291K",0,110.23
2015-06-07,40.48K,-0.57%,79.33k,-0.03%,"154,719K",0,108.49
2015-06-06,22.47K,-0.24%,79.35k,-0.40%,"85,384K",0,105.91
2015-06-05,56.46K,0.48%,79.67k,0.11%,"91,648K",0,107.38
2015-06-04,44.06K,-0.61%,79.58k,0.80%,"86,983K",0,108.01
2015-06-03,54.35K,-0.07%,78.95k,-0.20%,"88,016K",0,107.56
2015-06-02,60.81K,1.17%,79.11k,0.69%,"160,662K",0,109.27
2015-06-01,87.06K,-2.92%,78.57k,-0.09%,"69,625K",0,107.96
2015-05-31,39.00K,-1.45%,78.64k,0.08%,"47,136K",1,107.89
2015-05-30,41.63K,-1.61%,78.58k,-0.62%,"76,231K",1,107.71
2015-05-29,38.92K,-0.12%,79.07k,0.19%,"70,581K",1,106.73
2015-05-28,35.75K,0.00%,78.92k,-0.09%,"68,476K",1,103.64
2015-05-27,48.03K,-0.23%,78.99k,0.09%,"60,153K",1,103.35
2015-05-26,37.08K,0.18%,78.92k,-0.47%,"73,266K",1,105.09
2015-05-25,26.39K,-1.48%,79.29k,0.15%,"69,097K",1,105.02
2015-05-24,30.26K,0.85%,79.17k,0.34%,"68,750K",1,109.5
2015-05-23,36.03K,-0.59%,78.9k,-0.62%,"93,831K",1,107.26
2015-05-22,74.11K,2.12%,79.39k,-0.24%,"61,188K",1,108.62
2015-05-21,42.94K,0.61%,79.58k,-0.36%,"76,133K",1,108.11
2015-05-20,49.69K,0.84%,79.87k,0.11%,"80,256K",1,109.53
2015-05-19,40.94K,-0.27%,79.78k,-0.55%,"55,333K",1,110.81
2015-05-18,53.14K,-1.55%,80.22k,0.00%,"71,687K",1,109.81
2015-05-17,28.43K,0.03%,80.22k,-0.48%,"86,415K",1,109.94
2015-05-16,27.05K,-0.41%,80.61k,-0.70%,"319,578K",1,108.99
2015-05-15,46.03K,0.13%,81.18k,-0.42%,"107,879K",1,110.52
2015-05-14,71.02K,0.22%,81.52k,0.00%,"114,005K",1,110.82
2015-05-13,84.43K,-2.15%,81.52k,0.93%,"132,983K",1,109
2015-05-12,40.08K,-0.10%,80.77k,-0.71%,"108,418K",1,106.4
2015-05-11,57.17K,0.77%,81.35k,0.67%,"127,059K",1,107.78
2015-05-10,44.00K,-0.60%,80.81k,-0.30%,"97,973K",1,107.02
2015-05-09,62.79K,-0.96%,81.05k,-0.25%,"76,524K",1,109.03
2015-05-08,87.50K,2.53%,81.25k,0.38%,"135,643K",1,106.88
2015-05-07,91.05K,3.35%,80.94k,1.01%,"101,962K",1,107.56
2015-05-06,103.66K,-2.46%,80.13k,0.65%,"67,766K",1,108.22
2015-05-05,77.87K,-1.32%,79.61k,-0.71%,"64,818K",1,111.88
2015-05-04,69.12K,-0.43%,80.18k,0.00%,"65,221K",1,112.39
2015-05-03,55.72K,1.98%,80.18k,-0.39%,"69,828K",1,111.89
2015-05-02,37.08K,0.91%,80.49k,-0.01%,"56,692K",1,114.16
2015-05-01,60.14K,-1.09%,80.5k,0.88%,"73,719K",1,113.71
2015-04-30,112.24K,4.59%,79.8k,-0.16%,"114,342K",0,112.31
2015-04-29,60.89K,-0.17%,79.93k,0.00%,"66,296K",0,115
2015-04-28,65.97K,-1.38%,79.93k,-0.04%,"60,222K",0,114.56
2015-04-27,123.41K,4.69%,79.96k,-0.07%,"81,820K",0,111.97
2015-04-26,100.77K,-3.29%,80.02k,0.18%,"82,774K",0,110.83
2015-04-25,43.78K,-2.14%,79.88k,-0.46%,"108,900K",0,109.34
2015-04-24,69.78K,-1.83%,80.25k,-0.01%,"63,437K",0,109.54
2015-04-23,42.45K,0.69%,80.26k,-0.07%,"86,760K",0,109.56
2015-04-22,77.56K,0.02%,80.32k,-0.34%,"71,439K",0,109.91
2015-04-21,68.35K,4.23%,80.59k,0.44%,"61,952K",0,112.08
2015-04-20,44.87K,0.55%,80.24k,0.89%,"98,614K",0,108.91
2015-04-19,35.50K,-0.15%,79.53k,1.14%,"52,958K",0,110.92
2015-04-18,36.54K,0.34%,78.63k,-0.25%,"53,530K",0,111.45
2015-04-17,66.92K,-2.36%,78.83k,0.45%,"54,080K",0,109.56
2015-04-16,84.89K,2.25%,78.48k,-0.03%,"65,230K",0,109.76
2015-04-15,77.23K,2.28%,78.5k,-0.09%,"96,054K",0,108.39
2015-04-14,115.19K,-2.50%,78.57k,-0.06%,"69,220K",0,111.15
2015-04-13,105.15K,-5.20%,78.62k,0.37%,"114,215K",0,110.16
2015-04-12,33.03K,-0.27%,78.33k,-0.06%,"52,905K",0,114.68
2015-04-11,51.99K,0.75%,78.38k,-0.80%,"74,402K",0,111.11
2015-04-10,100.20K,-3.53%,79.01k,-0.32%,"65,172K",0,111.36
2015-04-09,69.19K,-0.51%,79.26k,-0.54%,"70,428K",0,110.73
2015-04-08,102.65K,-3.32%,79.69k,0.69%,"74,596K",0,108.95
2015-04-07,44.79K,-0.78%,79.14k,0.00%,"146,788K",0,105.88
2015-04-06,45.93K,-1.80%,79.14k,1.11%,"102,491K",0,105.73
2015-04-05,43.83K,2.67%,78.27k,-0.04%,"93,592K",0,102.73
2015-04-04,30.72K,-0.62%,78.3k,0.31%,"53,458K",0,99.79
2015-04-03,71.74K,0.74%,78.06k,-0.28%,"57,476K",0,101.71
2015-04-02,81.37K,2.58%,78.28k,0.33%,"49,355K",0,102.76
2015-04-01,67.08K,0.86%,78.02k,0.19%,"74,163K",0,103.95
2015-03-31,75.33K,-1.07%,77.87k,0.39%,"56,929K",1,103.81
2015-03-30,85.33K,1.95%,77.57k,0.82%,"43,396K",1,107.14
2015-03-29,77.54K,-3.94%,76.94k,-1.03%,"43,599K",1,103.94
2015-03-28,55.06K,1.95%,77.74k,-0.24%,"54,930K",1,103.97
2015-03-27,62.56K,-0.33%,77.93k,1.75%,"60,759K",1,105.49
2015-03-26,89.47K,0.67%,76.59k,-0.48%,"76,221K",1,110.36
2015-03-25,131.44K,-0.14%,76.96k,0.00%,"120,072K",1,110.54
2015-03-24,151.09K,-7.06%,76.96k,0.38%,"65,882K",1,109.14
2015-03-23,81.45K,-1.16%,76.67k,-0.45%,"70,644K",1,112.22
2015-03-22,56.63K,3.41%,77.02k,-0.31%,"54,531K",1,115.34
2015-03-21,51.65K,-0.79%,77.26k,1.43%,"72,037K",1,112.4
2015-03-20,52.83K,0.33%,76.17k,1.47%,"58,800K",1,111.89
2015-03-19,180.69K,1.96%,75.07k,0.25%,"57,582K",1,112.25
2015-03-18,206.74K,-10.32%,74.88k,-1.80%,"65,088K",1,112.77
2015-03-17,65.01K,-1.73%,76.25k,0.17%,"65,884K",1,114.55
2015-03-16,66.34K,1.94%,76.12k,0.12%,"142,036K",1,115.8
2015-03-15,39.46K,1.16%,76.03k,-0.47%,"72,819K",1,112.89
2015-03-14,75.72K,-1.95%,76.39k,-0.75%,"202,519K",1,110.08
2015-03-13,97.34K,-2.26%,76.97k,-0.18%,"122,400K",1,112.33
2015-03-12,107.32K,-0.59%,77.11k,-0.04%,"61,600K",1,114.29
2015-03-11,79.98K,1.45%,77.14k,-0.01%,"69,098K",1,114.85
2015-03-10,158.18K,0.47%,77.15k,0.69%,"70,633K",1,114.02
2015-03-09,151.77K,5.66%,76.62k,-0.49%,"84,108K",1,111.88
2015-03-08,50.40K,-0.15%,77k,0.01%,"54,400K",1,111.36
2015-03-07,60.72K,0.86%,76.99k,-0.76%,"63,936K",1,110.62
2015-03-06,98.80K,-0.97%,77.58k,0.12%,"80,800K",1,110.15
2015-03-05,123.64K,1.22%,77.49k,-1.58%,"61,382K",1,109.31
2015-03-04,139.00K,-3.11%,78.73k,0.13%,"83,600K",1,108.36
2015-03-03,164.82K,2.52%,78.63k,-0.37%,"68,400K",1,108.62
2015-03-02,81.09K,6.13%,78.92k,-0.85%,"45,000K",1,106.99
2015-03-01,51.33K,1.53%,79.6k,0.21%,"67,600K",1,110.6
2015-02-28,39.41K,0.23%,79.43k,1.12%,"61,961K",0,109.47
2015-02-27,167.81K,7.16%,78.55k,0.67%,"42,130K",0,109.91
2015-02-26,50.87K,-0.34%,78.03k,0.23%,"65,052K",0,108.03
2015-02-25,38.10K,-0.65%,77.85k,0.44%,"65,986K",0,108.02
2015-02-24,45.03K,0.03%,77.51k,-1.08%,"74,358K",0,106.68
2015-02-23,62.67K,1.31%,78.36k,-0.18%,"96,972K",0,102.57
2015-02-22,75.70K,-3.55%,78.5k,0.06%,"125,470K",0,103.74
2015-02-21,42.95K,-0.04%,78.45k,1.44%,"74,959K",0,109.37
2015-02-20,83.59K,1.07%,77.34k,0.42%,"84,076K",0,107.25
2015-02-19,66.05K,2.86%,77.02k,-0.17%,"54,621K",0,113.23
2015-02-18,99.66K,-3.29%,77.15k,0.72%,"74,655K",0,116.46
2015-02-17,116.26K,3.13%,76.6k,0.47%,"102,121K",0,116.81
2015-02-16,115.47K,1.10%,76.24k,-0.77%,"85,698K",0,116.74
2015-02-15,179.14K,-9.81%,76.83k,-0.12%,"82,108K",0,117.36
2015-02-14,133.80K,9.51%,76.92k,-0.85%,"92,433K",0,117.43
2015-02-13,112.25K,6.48%,77.58k,0.51%,"85,007K",0,118.28
2015-02-12,50.11K,1.35%,77.19k,1.23%,"65,511K",0,117.94
2015-02-11,71.73K,-0.38%,76.25k,1.03%,"117,632K",0,118.67
2015-02-10,86.15K,-0.30%,75.47k,-0.63%,"71,576K",0,117.51
2015-02-09,91.69K,-1.49%,75.95k,1.12%,"120,428K",0,118.15
2015-02-08,29.05K,-1.76%,75.11k,0.47%,"119,639K",0,117.06
2015-02-07,39.76K,2.12%,74.76k,0.38%,"178,059K",0,116.05
2015-02-06,52.52K,2.97%,74.48k,0.49%,"78,240K",0,117.26
2015-02-05,40.64K,-4.44%,74.12k,0.23%,"71,833K",0,118.32
2015-02-04,55.24K,-0.36%,73.95k,0.31%,"75,183K",0,118.78
2015-02-03,63.08K,-4.79%,73.72k,-0.12%,"88,696K",0,117.75
2015-02-02,39.02K,6.02%,73.81k,-0.63%,"123,852K",0,117.24
2015-02-01,41.16K,3.10%,74.28k,0.36%,"147,652K",0,118.33
2015-01-31,42.15K,-5.75%,74.01k,0.16%,"125,628K",0,118.59
2015-01-30,48.23K,-0.92%,73.89k,-0.24%,"100,336K",0,113.62
2015-01-29,54.49K,-0.92%,74.07k,0.08%,"148,683K",0,113.61
2015-01-28,63.77K,-10.29%,74.01k,-0.31%,"172,274K",0,111.39
2015-01-27,50.26K,-2.20%,74.24k,0.77%,"131,898K",0,111.77
2015-01-26,105.71K,6.78%,73.67k,-0.46%,"194,718K",0,112.48
2015-01-25,50.19K,1.58%,74.01k,0.23%,"101,914K",0,112.4
2015-01-24,33.24K,6.89%,73.84k,-1.03%,"95,976K",0,108.78
2015-01-23,38.17K,-0.23%,74.61k,-0.09%,"159,370K",0,105.99
2015-01-22,53.71K,1.99%,74.68k,0.05%,"171,814K",0,105.12
2015-01-21,43.18K,8.37%,74.64k,0.04%,"98,845K",0,107.26
2015-01-20,37.48K,-2.46%,74.61k,-0.24%,"90,370K",0,114.21
2015-01-19,31.58K,2.49%,74.79k,0.25%,"77,565K",0,110.95
2015-01-18,40.37K,5.49%,74.6k,-0.69%,"124,612K",0,111.69
2015-01-17,43.13K,-3.51%,75.12k,1.46%,"149,160K",0,113.21
2015-01-16,62.32K,-1.36%,74.04k,-0.63%,"139,665K",0,114.02
2015-01-15,124.67K,27.20%,74.51k,0.34%,"139,441K",0,117.1
2015-01-14,170.68K,-25.47%,74.26k,0.49%,"347,010K",0,120.16
2015-01-13,95.50K,-17.84%,73.9k,-0.43%,"131,836K",0,119.1
2015-01-12,25.39K,1.72%,74.22k,0.18%,"88,698K",0,118.78
2015-01-11,15.11K,-3.14%,74.09k,0.84%,"128,783K",0,119.57
2015-01-10,14.73K,-5.08%,73.47k,-0.80%,"135,928K",0,117.85
2015-01-09,20.93K,1.87%,74.06k,-0.19%,"104,235K",0,116.78
2015-01-08,20.18K,-2.97%,74.2k,0.24%,"127,752K",0,114.48
2015-01-07,30.67K,3.21%,74.02k,-1.03%,"107,658K",0,115.84
2015-01-06,21.94K,2.70%,74.79k,-0.57%,"93,424K",0,115.54
2015-01-05,54.99K,3.82%,75.22k,-0.34%,"87,290K",0,114.53
2015-01-04,88.77K,-7.80%,75.48k,0.47%,"103,078K",0,116.73
2015-01-03,47.37K,-8.91%,75.13k,-0.16%,"160,662K",0,114.68
2015-01-02,14.73K,0.10%,75.25k,0.05%,"65,410K",0,115.03
2015-01-01,12.82K,-1.05%,75.21k,-0.79%,"75,016K",0,115.05
2014-12-31,20.50K,2.24%,75.81k,-0.24%,"109,480K",0,114.93
2014-12-30,22.78K,-0.91%,75.99k,1.08%,"65,740K",0,112.53
2014-12-29,20.36K,-0.76%,75.18k,0.29%,"107,466K",0,110.1
2014-12-28,20.41K,0.38%,74.96k,-0.21%,"108,686K",0,112.39
2014-12-27,21.63K,-4.44%,75.12k,0.58%,"205,690K",0,111.42
2014-12-26,23.01K,3.45%,74.69k,0.55%,"73,924K",0,112.3
2014-12-25,15.39K,-1.06%,74.28k,-0.09%,"111,141K",0,109.99
2014-12-24,21.52K,-3.83%,74.35k,0.07%,"119,790K",0,112.73
2014-12-23,24.07K,1.33%,74.3k,-0.52%,"181,335K",0,113.83
2014-12-22,35.36K,2.54%,74.69k,-0.49%,"159,535K",0,112.98
2014-12-21,20.67K,-2.34%,75.06k,-0.44%,"269,519K",0,112.57
2014-12-20,29.92K,3.96%,75.39k,-0.37%,"343,190K",0,117.63
2014-12-19,41.71K,2.40%,75.67k,0.29%,"271,109K",0,115.9
2014-12-18,60.52K,-3.02%,75.45k,0.90%,"175,035K",0,109.13
2014-12-17,61.34K,-3.09%,74.78k,0.32%,"257,998K",0,110.8
2014-12-16,38.59K,-4.39%,74.54k,-0.65%,"349,331K",0,121.19
2014-12-15,22.16K,-1.14%,75.03k,0.05%,"142,822K",0,122.45
2014-12-14,12.34K,0.32%,74.99k,-1.00%,"65,138K",0,125.12
2014-12-13,19.54K,-1.46%,75.75k,0.20%,"81,745K",0,125.89
2014-12-12,26.85K,1.65%,75.6k,1.71%,"39,125K",0,125.02
2014-12-11,51.08K,-0.07%,74.33k,-0.24%,"17,449K",0,125.13
2014-12-10,27.13K,-1.21%,74.51k,-0.39%,"17,766K",0,124.14
2014-12-09,43.83K,-3.50%,74.8k,0.82%,"19,426K",0,123.66
2014-12-08,22.92K,-3.06%,74.19k,0.35%,"25,550K",0,123.99
2014-12-07,8.81K,0.06%,73.93k,0.56%,"27,378K",0,123.85
2014-12-06,11.07K,-0.36%,73.52k,-0.58%,"47,799K",0,121.33
2014-12-05,29.99K,2.11%,73.95k,0.23%,"46,695K",0,121.61
2014-12-04,25.33K,-1.89%,73.78k,-0.74%,"34,409K",0,123.45
2014-12-03,23.51K,-0.97%,74.33k,-0.47%,"59,316K",0,122.36
2014-12-02,25.29K,0.54%,74.68k,0.05%,"63,187K",0,122.88
2014-12-01,19.67K,0.98%,74.64k,-0.43%,"62,418K",0,120.92
2014-11-30,11.29K,-0.36%,74.96k,0.01%,"75,516K",2,123.98
2014-11-29,83.45K,-0.35%,74.95k,-0.79%,"60,911K",2,126.65
2014-11-28,43.02K,2.38%,75.55k,-0.50%,"45,190K",2,122.67
2014-11-27,13.85K,0.95%,75.93k,0.07%,"94,241K",2,122.3
2014-11-26,23.98K,-2.94%,75.88k,-0.29%,"61,325K",2,122.22
2014-11-25,45.32K,-0.64%,76.1k,0.87%,"102,681K",2,121.06
2014-11-24,24.57K,3.55%,75.44k,0.43%,"43,842K",2,118.7
2014-11-23,12.41K,3.93%,75.12k,-0.46%,"60,604K",2,117.36
2014-11-22,12.94K,0.07%,75.47k,0.09%,"52,932K",2,115.13
2014-11-21,23.47K,-1.55%,75.4k,-0.09%,"62,654K",2,115.16
2014-11-20,21.98K,-6.33%,75.47k,-0.38%,"72,094K",2,114.8
2014-11-19,19.87K,0.60%,75.76k,0.69%,"46,819K",2,115.59
2014-11-18,27.09K,-1.44%,75.24k,-0.12%,"14,310K",2,115.72
2014-11-17,27.60K,-0.24%,75.33k,0.97%,"39,778K",2,115.55
2014-11-16,14.35K,2.87%,74.61k,-0.17%,"45,783K",2,115.7
2014-11-15,13.33K,-5.46%,74.74k,-0.13%,"46,267K",2,114.96
2014-11-14,35.73K,-7.51%,74.84k,0.88%,"71,648K",2,113.93
2014-11-13,58.20K,-0.77%,74.19k,1.59%,"99,312K",2,114.9
2014-11-12,38.53K,18.23%,73.03k,-0.15%,"55,176K",2,110.62
2014-11-11,15.79K,-0.47%,73.14k,0.26%,"73,936K",2,108.52
2014-11-10,22.81K,1.41%,72.95k,0.03%,"73,355K",2,113.67
2014-11-09,12.63K,5.39%,72.93k,-0.26%,"214,256K",2,113.84
2014-11-08,8.19K,0.49%,73.12k,-0.54%,"108,998K",2,115.43
2014-11-07,15.02K,-1.67%,73.52k,-0.43%,"52,102K",2,115.94
2014-11-06,15.65K,2.86%,73.84k,-0.20%,"63,396K",2,113.06
2014-11-05,15.84K,3.06%,73.99k,-0.01%,"60,516K",2,115.04
2014-11-04,15.12K,1.15%,74k,0.00%,"73,512K",2,115.97
2014-11-03,13.43K,0.52%,74k,-0.50%,"70,002K",2,114.79
2014-11-02,11.90K,-0.88%,74.37k,-0.88%,"67,175K",2,116.35
2014-11-01,13.77K,-3.68%,75.03k,-0.62%,"58,104K",2,115.42
2014-10-31,14.00K,-2.03%,75.5k,0.90%,"47,392K",0,111.8
2014-10-30,16.12K,2.91%,74.83k,0.19%,"55,466K",0,112.14
2014-10-29,12.26K,-4.54%,74.69k,-0.39%,"70,445K",0,111.36
2014-10-28,9.43K,0.28%,74.98k,0.17%,"49,680K",0,111.25
2014-10-27,10.60K,0.41%,74.85k,-0.28%,"67,525K",0,105.78
2014-10-26,11.58K,0.56%,75.06k,-0.01%,"67,314K",0,105.74
2014-10-25,14.04K,-2.36%,75.07k,-0.67%,"132,268K",0,102.52
2014-10-24,20.03K,-0.19%,75.58k,0.09%,"101,443K",0,102.59
2014-10-23,19.12K,-6.11%,75.51k,-0.49%,"76,353K",0,103.78
2014-10-22,10.53K,-0.89%,75.88k,-0.04%,"86,614K",0,101.64
2014-10-21,9.66K,0.52%,75.91k,0.11%,"44,816K",0,103.08
2014-10-20,10.56K,-1.78%,75.83k,-0.04%,"63,994K",0,101.43
2014-10-19,5.33K,-0.92%,75.86k,-0.34%,"59,917K",0,100.87
2014-10-18,9.45K,2.73%,76.12k,-0.17%,"96,873K",0,101.82
2014-10-17,16.57K,0.19%,76.25k,0.16%,"60,521K",0,99.92
2014-10-16,20.79K,-3.41%,76.13k,-0.12%,"44,268K",0,99.25
2014-10-15,22.49K,-0.99%,76.22k,0.74%,"70,693K",0,99.83
2014-10-14,28.87K,2.53%,75.66k,-0.17%,"76,149K",0,101.76
2014-10-13,23.58K,3.79%,75.79k,0.50%,"105,760K",0,102.34
2014-10-12,11.23K,3.31%,75.41k,0.01%,"75,359K",0,101.74
2014-10-11,13.93K,-0.14%,75.4k,-0.42%,"74,950K",0,101.01
2014-10-10,28.41K,0.22%,75.72k,-0.42%,"99,912K",0,99.42
2014-10-09,35.59K,2.86%,76.04k,-0.83%,"78,763K",0,97.39
2014-10-08,21.77K,5.80%,76.68k,0.46%,"97,490K",0,97.91
2014-10-07,30.17K,0.03%,76.33k,-0.03%,"72,319K",0,95.25
2014-10-06,41.17K,2.69%,76.35k,-0.56%,"99,950K",0,96.61
2014-10-05,29.85K,-3.72%,76.78k,-0.65%,"108,698K",0,97.6
2014-10-04,23.04K,-7.74%,77.28k,0.73%,"124,087K",0,96.58
2014-10-03,16.81K,-3.12%,76.72k,-0.10%,"100,000K",0,98.16
2014-10-02,14.30K,-2.01%,76.8k,0.39%,"177,962K",0,97.8
2014-10-01,17.73K,-1.37%,76.5k,0.13%,"44,317K",0,97.43
2014-09-30,16.92K,3.03%,76.4k,-0.10%,"41,688K",0,98.68
2014-09-29,20.69K,-0.61%,76.48k,-0.25%,"36,528K",0,98.06
2014-09-28,13.94K,-5.00%,76.67k,-0.49%,"55,557K",0,98.12
2014-09-27,9.74K,-1.35%,77.05k,0.21%,"69,854K",0,97.61
2014-09-26,12.12K,-1.90%,76.89k,-0.50%,"101,579K",0,95.7
2014-09-25,14.63K,-2.71%,77.28k,0.29%,"60,929K",0,93.33
2014-09-24,21.37K,-3.00%,77.06k,-0.45%,"69,775K",0,94.52
2014-09-23,17.94K,8.11%,77.41k,-0.46%,"122,416K",0,95.5
2014-09-22,13.52K,0.62%,77.77k,0.10%,"89,982K",0,93.53
2014-09-21,10.42K,-2.41%,77.69k,0.04%,"56,648K",0,94.84
2014-09-20,14.29K,3.49%,77.66k,-0.44%,"59,629K",0,88.8
2014-09-19,14.97K,-6.27%,78k,-0.28%,"85,144K",0,90.35
2014-09-18,8.93K,-7.99%,78.22k,-0.45%,"93,149K",0,90.56
2014-09-17,7.51K,-1.21%,78.57k,-0.05%,"60,280K",0,90.62
2014-09-16,6.52K,-2.29%,78.61k,0.19%,"106,042K",0,-
2014-09-15,5.63K,0.00%,78.46k,0.27%,"65,760K",0,91.58
2014-09-14,4.21K,-0.09%,78.25k,0.79%,"75,753K",0,90.39
2014-09-13,5.28K,0.09%,77.64k,-0.46%,"64,133K",0,90.63
2014-09-12,5.15K,-0.16%,78k,-0.04%,"74,862K",0,90.62
2014-09-11,6.29K,-0.25%,78.03k,-0.01%,"130,531K",0,89.34
2014-09-10,8.29K,1.01%,78.04k,0.37%,"161,510K",0,89.58
2014-09-09,7.29K,-0.17%,77.75k,0.76%,"35,292K",0,89.6
2014-09-08,8.14K,-2.07%,77.16k,0.12%,"48,122K",0,88.26
2014-09-07,3.56K,0.26%,77.07k,-0.85%,"81,401K",0,88.89
2014-09-06,3.79K,0.17%,77.73k,-0.51%,"179,739K",0,88.74
2014-09-05,6.04K,-1.49%,78.13k,0.51%,"134,358K",0,88.66
2014-09-04,8.81K,2.28%,77.73k,-0.22%,"79,615K",0,88.8
2014-09-03,6.14K,0.23%,77.9k,-0.13%,"77,256K",0,87.37
2014-09-02,6.75K,0.37%,78k,-0.06%,"46,646K",0,88.27
2014-09-01,6.79K,-0.95%,78.05k,-0.20%,"73,990K",0,88.52
2014-08-31,6.10K,-4.78%,78.21k,-0.77%,"80,050K",0,87
2014-08-30,2.63K,-1.29%,78.82k,0.23%,"85,550K",0,86.16
2014-08-29,3.64K,0.35%,78.64k,-0.41%,"95,544K",0,84.07
2014-08-28,4.47K,-0.87%,78.96k,-0.48%,"91,702K",0,84.53
2014-08-27,3.79K,0.52%,79.34k,0.23%,"98,429K",0,83.99
2014-08-26,3.53K,1.91%,79.16k,-0.04%,"266,448K",0,83.23
2014-08-25,2.74K,-1.33%,79.19k,-1.05%,"132,081K",0,83.3
2014-08-24,2.53K,2.42%,80.03k,-1.01%,"68,347K",0,81.31
2014-08-23,3.13K,-3.57%,80.85k,-0.04%,"68,355K",0,81.34
2014-08-22,6.03K,-0.36%,80.88k,-0.16%,"81,760K",0,83.03
2014-08-21,5.65K,0.22%,81.01k,0.27%,"46,261K",0,82.94
2014-08-20,5.89K,6.53%,80.79k,0.66%,"62,494K",0,81.98
2014-08-19,5.12K,4.96%,80.26k,1.03%,"116,099K",0,-
2014-08-18,6.38K,-4.80%,79.44k,0.39%,"79,844K",0,83.88
2014-08-17,3.14K,-6.99%,79.13k,0.13%,"128,860K",0,84.43
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
